,id,area,space,equipment,type,room,city,state,price,capacity,extra
2645,33202,120,70,6,سوئیت,1,پاوه,کرمانشاه,220000,6,6
2646,33213,200,80,7,آپارتمان,1,شیراز,فارس,150000,2,2
2647,33216,2000,200,7,ویلایی,3,تالش,گیلان,500000,10,5
2648,33219,1100,870,12,ویلایی,4,سرخ رود,مازندران,2000000,10,8
2649,33222,400,85,11,آپارتمان,2,تهران,تهران,640000,2,2
2650,33225,400,115,10,آپارتمان,2,تهران,تهران,690000,4,3
2651,33232,2000,24,5,بوم‌گردی,0,چناران,خراسان رضوی,140000,1,7
2652,33233,2000,12,5,بوم‌گردی,0,چناران,خراسان رضوی,140000,1,3
2653,33234,4000,100,9,ویلایی,2,کرمانشاه,کرمانشاه,780000,10,15
2654,33238,2000,30,5,بوم‌گردی,0,چناران,خراسان رضوی,140000,1,11
2655,33241,2000,32,6,بوم‌گردی,0,چناران,خراسان رضوی,140000,1,9
2656,33242,2000,8,5,بوم‌گردی,0,چناران,خراسان رضوی,140000,1,1
2657,33243,2000,12,5,بوم‌گردی,0,چناران,خراسان رضوی,140000,1,3
2658,33245,20,450,4,بوم‌گردی,0,فریدون شهر,اصفهان,100000,2,8
2659,33247,450,20,5,بوم‌گردی,0,فریدون شهر,اصفهان,100000,2,8
2660,33248,450,20,5,بوم‌گردی,0,فریدون شهر,اصفهان,100000,2,8
2661,33251,450,12,5,بوم‌گردی,0,فریدون شهر,اصفهان,100000,2,3
2662,33252,450,15,5,بوم‌گردی,0,فریدون شهر,اصفهان,100000,2,6
2663,33258,90,75,8,آپارتمان,1,گچساران,کهکیلویه و بویراحمد,290000,2,3
2664,33291,3000,15,6,بوم‌گردی,0,فردوس,خراسان جنوبی,36000,1,6
2665,33292,3000,15,6,بوم‌گردی,0,فردوس,خراسان جنوبی,36000,1,6
2666,33293,3000,15,6,بوم‌گردی,0,فردوس,خراسان جنوبی,36000,1,6
2667,33294,3000,20,6,بوم‌گردی,0,فردوس,خراسان جنوبی,67000,1,7
2668,33300,200,125,10,ویلایی,2,آستارا,گیلان,500000,5,1
2669,33302,400,120,10,آپارتمان,2,قشم,هرمزگان,500000,4,1
2670,33304,1000,130,11,ویلایی,2,محمود آباد,مازندران,250000,4,2
2671,33306,2000,60,9,آپارتمان,1,طرقبه,خراسان رضوی,200000,5,10
2672,33329,350,95,10,آپارتمان,2,رامسر,مازندران,300000,4,2
2673,33330,600,18,6,بوم‌گردی,0,گناباد,خراسان رضوی,52000,1,5
2674,33332,600,12,6,بوم‌گردی,0,گناباد,خراسان رضوی,52000,1,3
2675,33333,600,15,6,بوم‌گردی,0,گناباد,خراسان رضوی,52000,1,5
2676,33334,600,12,6,بوم‌گردی,0,گناباد,خراسان رضوی,52000,1,3
2677,33336,600,15,6,بوم‌گردی,0,گناباد,خراسان رضوی,52000,1,5
2678,33340,600,15,6,بوم‌گردی,0,گناباد,خراسان رضوی,52000,1,5
2679,33373,250,75,8,آپارتمان,2,کیش,هرمزگان,500000,4,1
2680,33388,350,120,6,بوم‌گردی,2,فاروج,خراسان شمالی,100000,1,9
2681,33392,1200,12,7,بوم‌گردی,0,بم,کرمان,70000,1,4
2682,33393,1200,12,7,بوم‌گردی,0,بم,کرمان,70000,1,4
2683,33398,1600,6,3,بوم‌گردی,0,طبس,خراسان جنوبی,41000,5,0
2684,33400,1600,12,3,بوم‌گردی,0,طبس,خراسان جنوبی,41000,5,1
2685,33402,1600,18,3,بوم‌گردی,0,طبس,خراسان جنوبی,41000,5,3
2686,33404,1600,12,3,بوم‌گردی,0,طبس,خراسان جنوبی,41000,5,1
2687,33406,1600,12,3,بوم‌گردی,0,طبس,خراسان جنوبی,41000,5,1
2688,33407,2000,12,7,بوم‌گردی,0,سراوان,سیستان و بلوچستان,62000,1,3
2689,33410,2000,12,7,بوم‌گردی,0,سراوان,سیستان و بلوچستان,62000,1,3
2690,33411,2000,12,7,بوم‌گردی,0,سراوان,سیستان و بلوچستان,62000,1,3
2691,33412,2000,12,7,بوم‌گردی,0,سراوان,سیستان و بلوچستان,62000,1,3
2692,33413,2000,12,8,بوم‌گردی,0,سراوان,سیستان و بلوچستان,62000,1,3
2693,33414,2000,12,7,بوم‌گردی,0,سراوان,سیستان و بلوچستان,62000,1,3
2694,33420,250,150,9,ویلایی,2,بابل,مازندران,500000,5,0
2695,33448,800,14,4,بوم‌گردی,0,خوانسار,اصفهان,56000,1,4
2696,33449,800,14,5,بوم‌گردی,0,خوانسار,اصفهان,56000,1,4
2697,33450,800,14,5,بوم‌گردی,0,خوانسار,اصفهان,56000,1,4
2698,33451,800,14,4,بوم‌گردی,0,خوانسار,اصفهان,56000,1,6
2699,33452,800,28,5,بوم‌گردی,0,خوانسار,اصفهان,180000,4,4
2700,33459,100,45,7,آپارتمان,1,تهران,تهران,300000,2,0
2701,33465,100,45,7,آپارتمان,1,تهران,تهران,300000,2,0
2702,33466,100,45,7,آپارتمان,1,تهران,تهران,300000,2,0
2703,33471,85,80,9,آپارتمان,1,رضوان شهر,گیلان,150000,3,2
2704,33479,2000,40,11,ویلایی,1,قائم شهر,مازندران,180000,4,2
2705,33487,800,21,7,بوم‌گردی,0,قشم,هرمزگان,95000,1,1
2706,33491,800,24,6,بوم‌گردی,0,قشم,هرمزگان,85000,1,4
2707,33492,800,24,7,بوم‌گردی,0,قشم,هرمزگان,85000,1,4
2708,33493,800,24,7,بوم‌گردی,0,قشم,هرمزگان,80000,1,5
2709,33494,800,24,7,بوم‌گردی,0,قشم,هرمزگان,95000,1,5
2710,33495,800,26,7,بوم‌گردی,0,قشم,هرمزگان,95000,1,5
2711,33497,280,1700,9,آپارتمان,1,مشهد,خراسان رضوی,90000,2,3
2712,33500,280,1700,8,آپارتمان,1,مشهد,خراسان رضوی,33000,1,4
2713,33504,280,1700,8,آپارتمان,2,مشهد,خراسان رضوی,120000,6,1
2714,33505,280,1700,8,آپارتمان,2,مشهد,خراسان رضوی,150000,7,1
2715,33508,30000,90,10,ویلایی,1,صومعه سرا,گیلان,600000,4,6
2716,33522,3000,200,11,ویلایی,3,تالش,گیلان,700000,8,2
2717,33539,1100,60,7,بوم‌گردی,1,قشم,هرمزگان,80000,1,7
2718,33544,1100,32,8,بوم‌گردی,0,قشم,هرمزگان,90000,2,10
2719,33549,1300,90,10,سوئیت,1,زاهدان,سیستان و بلوچستان,244000,2,3
2720,33550,1300,80,10,سوئیت,1,زاهدان,سیستان و بلوچستان,244000,2,4
2721,33552,1300,80,10,سوئیت,1,زاهدان,سیستان و بلوچستان,244000,2,4
2722,33553,1300,105,9,سوئیت,2,زاهدان,سیستان و بلوچستان,244000,2,5
2723,33566,500,500,11,ویلایی,0,اصفهان,اصفهان,59000,1,7
2724,33569,500,500,11,آپارتمان,0,اصفهان,اصفهان,45000,1,14
2725,33571,500,500,12,ویلایی,0,اصفهان,اصفهان,59000,1,7
2726,33572,500,500,11,آپارتمان,0,اصفهان,اصفهان,59000,1,14
2727,33573,500,500,11,ویلایی,0,اصفهان,اصفهان,59000,1,11
2728,33574,500,500,10,آپارتمان,0,اصفهان,اصفهان,199000,2,0
2729,33575,500,500,11,آپارتمان,0,اصفهان,اصفهان,149000,2,0
2730,33576,500,500,10,آپارتمان,0,اصفهان,اصفهان,110000,2,0
2731,33577,500,500,7,آپارتمان,0,اصفهان,اصفهان,179000,2,0
2732,33579,500,500,10,آپارتمان,0,اصفهان,اصفهان,170000,4,0
2733,33593,100,45,7,آپارتمان,1,تهران,تهران,300000,2,0
2734,33594,200,120,10,آپارتمان,2,اصفهان,اصفهان,199000,2,6
2735,33598,600,80,10,ویلایی,2,بندرانزلی,گیلان,420000,4,3
2736,33599,1100,40,8,بوم‌گردی,1,قشم,هرمزگان,90000,2,13
2737,33600,1100,22,7,بوم‌گردی,0,قشم,هرمزگان,90000,2,4
2738,33601,1100,14,8,بوم‌گردی,0,قشم,هرمزگان,90000,2,3
2739,33603,1100,30,7,بوم‌گردی,0,قشم,هرمزگان,90000,2,6
2740,33604,1100,12,7,بوم‌گردی,0,قشم,هرمزگان,90000,2,1
2741,33605,1100,20,7,بوم‌گردی,0,قشم,هرمزگان,90000,2,4
2742,33612,200,75,10,ویلایی,1,چمخاله,گیلان,170000,3,3
2743,33615,2300,100,10,ویلایی,2,فومن,گیلان,150000,7,3
2744,33617,230,180,8,بوم‌گردی,0,قشم,هرمزگان,40000,1,7
2745,33618,230,180,7,بوم‌گردی,0,قشم,هرمزگان,40000,1,7
2746,33619,230,180,8,بوم‌گردی,0,قشم,هرمزگان,40000,1,7
